dim,bits,var,dp_mse,lloyd_mse,ratio,k_dp,k_lloyd
819,4,0.0001475992612540722,1.473730094403436e-06,1.4822380762780085e-06,1.0057730936667997,16,16
819,5,0.0001475992612540722,3.8828682136227144e-07,3.9710479882160143e-07,1.0227099581396888,32,32
819,6,0.0001475992612540722,9.839500592079276e-08,1.0519601545411206e-07,1.0691194585505088,64,64
819,7,0.0001475992612540722,2.4240979001888263e-08,2.5624453670047842e-08,1.0570717324598076,128,128
819,8,0.0001475992612540722,5.836192418229302e-09,6.299702093315318e-09,1.079419875471934,256,256
820,1,0.00014705551438964903,5.4064741561887786e-05,5.4064741561887786e-05,1.0,2,2
820,2,0.00014705551438964903,1.773279655026272e-05,1.773280200723093e-05,1.0000003077330863,4,4
820,3,0.00014705551438964903,5.284392500470858e-06,5.285400675347773e-06,1.0001907834962724,8,8
820,4,0.00014705551438964903,1.4497509255306795e-06,1.4575462046195753e-06,1.0053769781771598,16,16
820,5,0.00014705551438964903,3.8199186747078784e-07,3.925561316009407e-07,1.0276557304743164,32,32
820,6,0.00014705551438964903,9.72515010744246e-08,1.0193860333629345e-07,1.0481956803759966,64,64
820,7,0.00014705551438964903,2.390082265435467e-08,2.5674975034917225e-08,1.0742297621391417,128,128
820,8,0.00014705551438964903,5.798518110111672e-09,6.364526683455551e-09,1.0976126249147782,256,256
821,1,0.00014694117999169976,5.420037268777378e-05,5.420036904979497e-05,0.9999999328790813,2,2
821,2,0.00014694117999169976,1.7722062693792395e-05,1.7722073607728817e-05,1.0000006158389467,4,4
821,3,0.00014694117999169976,5.250054982752772e-06,5.254543793853372e-06,1.0008550026838474,8,8
821,4,0.00014694117999169976,1.446292571927188e-06,1.454268272027548e-06,1.0055145827719576,16,16
821,5,0.00014694117999169976,3.818801417310169e-07,3.91680657685356e-07,1.0256638533491542,32,32
821,6,0.00014694117999169976,9.568445591412456e-08,9.858017335773184e-08,1.030263196001304,64,64
821,7,0.00014694117999169976,2.4084684469016793e-08,2.5914737022958434e-08,1.0759840784418775,128,128
821,8,0.00014694117999169976,5.7665294761477526e-09,6.29942942254047e-09,1.0924125938481657,256,256
822,1,0.00014642399037256837,5.3942130762152374e-05,5.394213440013118e-05,1.0000000674422527,2,2
822,2,0.00014642399037256837,1.769420487107709e-05,1.7694203052087687e-05,0.9999998971985791,4,4
822,3,0.00014642399037256837,5.269047051115194e-06,5.270444944471819e-06,1.0002653028798307,8,8
822,4,0.00014642399037256837,1.4666849210698274e-06,1.4758880979570677e-06,1.0062748152347045,16,16
822,5,0.00014642399037256837,3.857668389173341e-07,3.9406052110280143e-07,1.021499209752564,32,32
822,6,0.00014642399037256837,9.745023277218934e-08,1.0098084146648034e-07,1.0362298641455743,64,64
822,7,0.00014642399037256837,2.3827700701417598e-08,2.5006748671785317e-08,1.049482238556806,128,128
822,8,0.00014642399037256837,5.84609249898449e-09,6.296204890787749e-09,1.0769937170651076,256,256
823,1,0.0001460688072256744,5.3867337555857375e-05,5.3867337555857375e-05,1.0,2,2
823,2,0.0001460688072256744,1.7759330148692243e-05,1.7759348338586278e-05,1.0000010242443764,4,4
823,3,0.0001460688072256744,5.260142188490136e-06,5.2618206609622575e-06,1.0003190926047199,8,8
823,4,0.0001460688072256744,1.4619083685829537e-06,1.4788081443839474e-06,1.0115600787054628,16,16
823,5,0.0001460688072256744,3.877032099808275e-07,3.948454434521409e-07,1.0184219095623854,32,32
823,6,0.0001460688072256744,9.837825842851089e-08,1.022986353405031e-07,1.039850033682402,64,64
823,7,0.0001460688072256744,2.4094541473118625e-08,2.5309462969858032e-08,1.050423100937399,128,128
823,8,0.0001460688072256744,5.858098894861996e-09,6.459935253388949e-09,1.102735779871318,256,256
824,1,0.0001455398160032928,5.355267057893798e-05,5.355267057893798e-05,1.0,2,2
824,2,0.0001455398160032928,1.7528107491671108e-05,1.752811294863932e-05,1.00000031132672,4,4
824,3,0.0001455398160032928,5.214825705479598e-06,5.215524197410559e-06,1.0001339434854415,8,8
824,4,0.0001455398160032928,1.4442798601521645e-06,1.4605949445467559e-06,1.0112963455662065,16,16
824,5,0.0001455398160032928,3.8065903140704904e-07,3.9824564623813785e-07,1.0462004402367193,32,32
824,6,0.0001455398160032928,9.699213876501744e-08,9.946308665575998e-08,1.0254757542436392,64,64
824,7,0.0001455398160032928,2.404660293109373e-08,2.5376579060321092e-08,1.0553082750623217,128,128
824,8,0.0001455398160032928,5.8324096663397995e-09,6.270235886063347e-09,1.0750678098368749,256,256
825,1,0.00014521657431032509,5.35893595952075e-05,5.35893595952075e-05,1.0,2,2
825,2,0.00014521657431032509,1.7524078430142254e-05,1.7524242139188573e-05,1.000009341948963,4,4
825,3,0.00014521657431032509,5.20008370585856e-06,5.2001551011926495e-06,1.0000137296509302,8,8
825,4,0.00014521657431032509,1.4243128134694416e-06,1.4364813978318125e-06,1.0085434774210378,16,16
825,5,0.00014521657431032509,3.787151854339754e-07,3.885965895733534e-07,1.0260919142390732,32,32
825,6,0.00014521657431032509,9.59377857157051e-08,9.765225428282065e-08,1.0178706289114914,64,64
825,7,0.00014521657431032509,2.3768539136881373e-08,2.5211033261030025e-08,1.0606892209841516,128,128
825,8,0.00014521657431032509,5.7736557756982165e-09,6.188630052861299e-09,1.071873747463391,256,256
826,1,0.00014504525461234152,5.32376034243498e-05,5.323759978637099e-05,0.9999999316652408,2,2
826,2,0.00014504525461234152,1.7327587556792423e-05,1.732761120365467e-05,1.0000013646944312,4,4
826,3,0.00014504525461234152,5.125554253027076e-06,5.128006705490407e-06,1.0004784755642537,8,8
826,4,0.00014504525461234152,1.4092933042775257e-06,1.4226928897187463e-06,1.0095080175294595,16,16
826,5,0.00014504525461234152,3.6632900446420535e-07,3.7479878756130347e-07,1.0231207002281626,32,32
826,6,0.00014504525461234152,9.314960891515511e-08,9.613460605351065e-08,1.032045192385879,64,64
826,7,0.00014504525461234152,2.3096783152709577e-08,2.4523865604919592e-08,1.0617870654443322,128,128
826,8,0.00014504525461234152,5.6401425752028445e-09,6.176214206732311e-09,1.0950457589292744,256,256
827,1,0.0001445222005713731,5.347912519937381e-05,5.347912519937381e-05,1.0,2,2
827,2,0.0001445222005713731,1.7467666111770086e-05,1.746766793075949e-05,1.000000104134656,4,4
827,3,0.0001445222005713731,5.179570507607423e-06,5.181553206057288e-06,1.0003827920571702,8,8
827,4,0.0001445222005713731,1.4399635119843879e-06,1.4440779523283709e-06,1.002857322640289,16,16
827,5,0.0001445222005713731,3.7908912986495125e-07,3.9244952176886727e-07,1.0352434054457738,32,32
827,6,0.0001445222005713731,9.614200280338991e-08,1.002069751621093e-07,1.0422809203073524,64,64
827,7,0.0001445222005713731,2.379958630172041e-08,2.5536570191775354e-08,1.0729837850134976,128,128
827,8,0.0001445222005713731,5.731934482611223e-09,6.292356413695188e-09,1.0977718661621305,256,256
828,1,0.0001443005894543603,5.302368299453519e-05,5.302368299453519e-05,1.0,2,2
828,2,0.0001443005894543603,1.7217389540746808e-05,1.7217389540746808e-05,1.0,4,4
828,3,0.0001443005894543603,5.07706863572821e-06,5.077228706795722e-06,1.0000315282457255,8,8
828,4,0.0001443005894543603,1.4039419511391316e-06,1.4189896546668024e-06,1.0107181807021732,16,16
828,5,0.0001443005894543603,3.708734936935798e-07,3.8397479329432826e-07,1.0353255215687454,32,32
828,6,0.0001443005894543603,9.364665487510138e-08,1.0001714656482363e-07,1.068026900674869,64,64
828,7,0.0001443005894543603,2.317671032869839e-08,2.4764279515920862e-08,1.0684984695717008,128,128
828,8,0.0001443005894543603,5.648767675836552e-09,6.201633429014919e-09,1.0978736929725987,256,256
829,1,0.00014389694842975587,5.295825394568965e-05,5.295825394568965e-05,1.0,2,2
829,2,0.00014389694842975587,1.7301677871728316e-05,1.7301688785664737e-05,1.0000006308021974,4,4
829,3,0.00014389694842975587,5.199869065108942e-06,5.204327408137033e-06,1.0008573952482778,8,8
829,4,0.00014389694842975587,1.4323466075438773e-06,1.447430690859619e-06,1.0105310287581908,16,16
829,5,0.00014389694842975587,3.7481888170987077e-07,3.906286281107896e-07,1.0421796957741216,32,32
829,6,0.00014389694842975587,9.666179323630786e-08,1.0154922591709692e-07,1.0505621975048696,64,64
829,7,0.00014389694842975587,2.386276243271368e-08,2.5300060713107086e-08,1.0602318480287514,128,128
829,8,0.00014389694842975587,5.7857048041398684e-09,6.313599865137576e-09,1.0912412711792658,256,256
830,1,0.0001436536549590528,5.310517371981405e-05,5.310517008183524e-05,0.9999999314948328,2,2
830,2,0.0001436536549590528,1.7386286344844848e-05,1.738628816383425e-05,1.000000104622078,4,4
830,3,0.0001436536549590528,5.203222372074379e-06,5.2115460675850045e-06,1.0015997193499357,8,8
830,4,0.0001436536549590528,1.4572414102076436e-06,1.464062847844616e-06,1.004681062169377,16,16
830,5,0.0001436536549590528,3.905562095951609e-07,4.015508920929278e-07,1.0281513447428314,32,32
830,6,0.0001436536549590528,9.984727000755811e-08,1.050209661457302e-07,1.0518161001074988,64,64
830,7,0.0001436536549590528,2.4348338456547935e-08,2.6100378747173636e-08,1.0719572833995386,128,128
830,8,0.0001436536549590528,5.8380518197509446e-09,6.463968027503597e-09,1.107213198354131,256,256
831,1,0.00014329380064737052,5.2826351748080924e-05,5.282634811010212e-05,0.9999999311332567,2,2
831,2,0.00014329380064737052,1.737256934575271e-05,1.7372598449583165e-05,1.0000016752749623,4,4
831,3,0.00014329380064737052,5.165986294741742e-06,5.172061264602235e-06,1.0011759554737254,8,8
831,4,0.00014329380064737052,1.441683593839116e-06,1.4494594324787613e-06,1.0053935819710196,16,16
831,5,0.00014329380064737052,3.7989119050507725e-07,3.874748131238448e-07,1.0199626177397925,32,32
831,6,0.00014329380064737052,9.685195578867933e-08,9.877518891698855e-08,1.0198574526724635,64,64
831,7,0.00014329380064737052,2.371034746317946e-08,2.536751608772647e-08,1.0698922117071663,128,128
831,8,0.00014329380064737052,5.8059099750096266e-09,6.2483187512896166e-09,1.076199730651052,256,256
832,1,0.00014277725131250918,5.303638317855075e-05,5.303638317855075e-05,1.0,2,2
832,2,0.00014277725131250918,1.741086452966556e-05,1.7410913642379455e-05,1.0000028208084561,4,4
832,3,0.00014277725131250918,5.129259534442099e-06,5.130958470545011e-06,1.0003312244372708,8,8
832,4,0.00014277725131250918,1.4149916296446463e-06,1.4423204675040324e-06,1.0193137805813377,16,16
832,5,0.00014277725131250918,3.711947726969811e-07,3.806544839335402e-07,1.0254844947514425,32,32
832,6,0.00014277725131250918,9.367082753897193e-08,9.728531580321942e-08,1.0385871285565793,64,64
832,7,0.00014277725131250918,2.313566227485353e-08,2.487248451643609e-08,1.0750712134776592,128,128
832,8,0.00014277725131250918,5.657048163243417e-09,6.107993666404354e-09,1.0797139232596513,256,256
833,1,0.00014271069085225463,5.282474376144819e-05,5.282474376144819e-05,1.0,2,2
833,2,0.00014271069085225463,1.7399775970261544e-05,1.739977960824035e-05,1.0000002090819338,4,4
833,3,0.00014271069085225463,5.1928655011579394e-06,5.19402010468184e-06,1.00022234419968,8,8
833,4,0.00014271069085225463,1.4286312080002972e-06,1.4355520079334383e-06,1.0048443572381625,16,16
833,5,0.00014271069085225463,3.864046789203712e-07,3.9703144238956156e-07,1.0275016428343515,32,32
833,6,0.00014271069085225463,9.776208287348709e-08,1.014214632277799e-07,1.0374314892515983,64,64
833,7,0.00014271069085225463,2.4066203252459673e-08,2.5066219322411598e-08,1.0415527143796444,128,128
833,8,0.00014271069085225463,5.8294595817187655e-09,6.349808234773491e-09,1.0892619025417971,256,256
834,1,0.00014216914132703096,5.258727469481528e-05,5.258727105683647e-05,0.9999999308201684,2,2
834,2,0.00014216914132703096,1.7259264495805837e-05,1.7259264495805837e-05,1.0,4,4
834,3,0.00014216914132703096,5.114971372677246e-06,5.1153465392417274e-06,1.0000733467574199,8,8
834,4,0.00014216914132703096,1.42797341595724e-06,1.444728013666463e-06,1.0117331299882721,16,16
834,5,0.00014216914132703096,3.7913690675850376e-07,3.8576999372708087e-07,1.0174952289010528,32,32
834,6,0.00014216914132703096,9.506587872465389e-08,9.83489627515155e-08,1.0345348306974644,64,64
834,7,0.00014216914132703096,2.3516133040857312e-08,2.531307963238305e-08,1.07641335369228,128,128
834,8,0.00014216914132703096,5.748199249921981e-09,6.33118180104475e-09,1.1014200318700993,256,256
835,1,0.00014197187556419522,5.220483581069857e-05,5.220483581069857e-05,1.0,2,2
835,2,0.00014197187556419522,1.7079850294976495e-05,1.7079855751944706e-05,1.0000003194974263,4,4
835,3,0.00014197187556419522,5.053757377027068e-06,5.055598649050808e-06,1.0003643372418527,8,8
835,4,0.00014197187556419522,1.390802481182618e-06,1.3998662780068116e-06,1.0065169547414716,16,16
835,5,0.00014197187556419522,3.6659542956840596e-07,3.7921401485618844e-07,1.034421010929237,32,32
835,6,0.00014197187556419522,9.346604201709852e-08,9.737751582861165e-08,1.041849143572353,64,64
835,7,0.00014197187556419522,2.314199853969967e-08,2.429756129629368e-08,1.0499335765928626,128,128
835,8,0.00014197187556419522,5.60105917202236e-09,6.031075194812274e-09,1.0767740546177178,256,256
836,1,0.0001416398590663448,5.227521251072176e-05,5.227521251072176e-05,1.0,2,2
836,2,0.0001416398590663448,1.7147913240478374e-05,1.7147913240478374e-05,1.0,4,4
836,3,0.0001416398590663448,5.0763346735038795e-06,5.076721663499484e-06,1.0000762341375213,8,8
836,4,0.0001416398590663448,1.4143386124487733e-06,1.4314622376332409e-06,1.0121071609257841,16,16
836,5,0.0001416398590663448,3.6872827990919177e-07,3.77969030296299e-07,1.0250611382164205,32,32
836,6,0.0001416398590663448,9.350340945957214e-08,9.847028081821918e-08,1.0531196818100472,64,64
836,7,0.0001416398590663448,2.3318424524632064e-08,2.487322525723812e-08,1.0666769202594997,128,128
836,8,0.0001416398590663448,5.682319947908354e-09,6.134944108282525e-09,1.079654817842628,256,256
837,1,0.00014143911539576948,5.213419353822246e-05,5.213419353822246e-05,1.0,2,2
837,2,0.00014143911539576948,1.701734436210245e-05,1.7017395293805748e-05,1.0000029929289915,4,4
837,3,0.00014143911539576948,5.010303993913112e-06,5.010630047763698e-06,1.000065076660215,8,8
837,4,0.00014143911539576948,1.3886979104427155e-06,1.39229632623028e-06,1.0025912156708132,16,16
837,5,0.00014143911539576948,3.6772999578715826e-07,3.758756292882026e-07,1.0221511260826246,32,32
837,6,0.00014143911539576948,9.391673216896379e-08,9.692016078588495e-08,1.031979696775626,64,64
837,7,0.00014143911539576948,2.3038911223238756e-08,2.4674147169889693e-08,1.0709771364977316,128,128
837,8,0.00014143911539576948,5.6200373244053026e-09,6.039064359697477e-09,1.0745594755167422,256,256
838,1,0.00014100642874836922,5.212196265347302e-05,5.212196265347302e-05,1.0,2,2
838,2,0.00014100642874836922,1.7116728486143984e-05,1.7116728486143984e-05,1.0,4,4
838,3,0.00014100642874836922,5.073750344308792e-06,5.077189598523546e-06,1.0006778524723063,8,8
838,4,0.00014100642874836922,1.4098578731136513e-06,1.4209201708581531e-06,1.0078463921473666,16,16
838,5,0.00014100642874836922,3.651433360118972e-07,3.7214272197161335e-07,1.0191688722466186,32,32
838,6,0.00014100642874836922,9.23971228417031e-08,9.563360947595356e-08,1.0350280023307143,64,64
838,7,0.00014100642874836922,2.304878954362266e-08,2.5121588365095704e-08,1.0899309188254775,128,128
838,8,0.00014100642874836922,5.610818476498025e-09,6.077963021766664e-09,1.083257825435872,256,256
839,1,0.00014091969933360815,5.231792601989582e-05,5.231792965787463e-05,1.0000000695359905,2,2
839,2,0.00014091969933360815,1.730999611027073e-05,1.7310345356236212e-05,1.0000201759701883,4,4
839,3,0.00014091969933360815,5.13604709340143e-06,5.138974756846437e-06,1.0005700227026284,8,8
839,4,0.00014091969933360815,1.4118861599854426e-06,1.4182360246195458e-06,1.0044974338683004,16,16
839,5,0.00014091969933360815,3.708966573867656e-07,3.8093818943707447e-07,1.0270736655354586,32,32
839,6,0.00014091969933360815,9.447855120470194e-08,9.840901071811459e-08,1.0416016065370934,64,64
839,7,0.00014091969933360815,2.3214759892198344e-08,2.4728903369464206e-08,1.065223309838096,128,128
839,8,0.00014091969933360815,5.578069561806842e-09,6.0427916004357485e-09,1.0833123419275492,256,256
840,1,0.0001405724760843441,5.2063100156374276e-05,5.206310379435308e-05,1.0000000698763385,2,2
840,2,0.0001405724760843441,1.706465263850987e-05,1.7064716303138994e-05,1.0000037307896312,4,4
840,3,0.0001405724760843441,4.992626145394752e-06,4.993680249754107e-06,1.0002111322435643,8,8
840,4,0.0001405724760843441,1.4019401533005293e-06,1.4127454051049426e-06,1.0077073559659269,16,16
840,5,0.0001405724760843441,3.692953498557472e-07,3.743959098301275e-07,1.0138116008673617,32,32
840,6,0.0001405724760843441,9.395766653597093e-08,9.748320195512861e-08,1.0375225944740545,64,64
840,7,0.0001405724760843441,2.3084403721895796e-08,2.4960048250477485e-08,1.0812515909519733,128,128
840,8,0.0001405724760843441,5.614326337166631e-09,6.117087725243664e-09,1.0895497265181704,256,256
841,1,0.0001402524794684723,5.177612547413446e-05,5.177612547413446e-05,1.0,2,2
841,2,0.0001402524794684723,1.7009127986966632e-05,1.7009129805956036e-05,1.0000001069419553,4,4
841,3,0.0001402524794684723,5.0578005357238e-06,5.058348506281618e-06,1.0001083416702474,8,8
841,4,0.0001402524794684723,1.3836399830324808e-06,1.3988288856126019e-06,1.0109774961452271,16,16
841,5,0.0001402524794684723,3.578807650228555e-07,3.6324613006399886e-07,1.0149920464174729,32,32
841,6,0.0001402524794684723,9.122886268642105e-08,9.496204711467726e-08,1.0409210892071317,64,64
841,7,0.0001402524794684723,2.2549478728706163e-08,2.3815005079086404e-08,1.0561221997903298,128,128
841,8,0.0001402524794684723,5.518111301228146e-09,5.967132565842803e-09,1.0813722739725675,256,256
842,1,0.00013999307702761143,5.163526293472387e-05,5.163525929674506e-05,0.9999999295446832,2,2
842,2,0.00013999307702761143,1.68383376148995e-05,1.68383376148995e-05,1.0,4,4
842,3,0.00013999307702761143,5.017250259697903e-06,5.018247520638397e-06,1.0001987664335792,8,8
842,4,0.00013999307702761143,1.381591459903575e-06,1.3998213717059116e-06,1.0131948642789157,16,16
842,5,0.00013999307702761143,3.6210090570421016e-07,3.7565055777122325e-07,1.0374195475724146,32,32
842,6,0.00013999307702761143,9.044196502827617e-08,9.440865511578522e-08,1.0438589551461968,64,64
842,7,0.00013999307702761143,2.225469408756453e-08,2.4009118249068706e-08,1.0788338925083005,128,128
842,8,0.00013999307702761143,5.456089358091276e-09,5.87908788318714e-09,1.0775277854400542,256,256
843,1,0.0001396069274051115,5.152229641680606e-05,5.152229641680606e-05,1.0,2,2
843,2,0.0001396069274051115,1.6854153727763332e-05,1.6854161003720947e-05,1.000000431701154,4,4
843,3,0.0001396069274051115,5.033207344240509e-06,5.033392881159671e-06,1.0000368625622733,8,8
843,4,0.0001396069274051115,1.4075499166210648e-06,1.4131009038464981e-06,1.0039437231744923,16,16
843,5,0.0001396069274051115,3.6514506973617245e-07,3.7210944014987035e-07,1.019072886342762,32,32
843,6,0.0001396069274051115,9.153605162737222e-08,9.475545681425501e-08,1.0351708985656105,64,64
843,7,0.0001396069274051115,2.280645361452116e-08,2.4398389086854877e-08,1.0698019735659432,128,128
843,8,0.0001396069274051115,5.529639857115853e-09,6.041119160471453e-09,1.0924977605363213,256,256
844,1,0.00013947352999821305,5.117711771163158e-05,5.1177124987589195e-05,1.0000001421720865,2,2
844,2,0.00013947352999821305,1.686514042376075e-05,1.6865154975675978e-05,1.0000008628398498,4,4
844,3,0.00013947352999821305,5.03034016219317e-06,5.031040473113535e-06,1.0001392174083232,8,8
844,4,0.00013947352999821305,1.3803130514133954e-06,1.386898816235771e-06,1.0047712110058162,16,16
844,5,0.00013947352999821305,3.6159789829071087e-07,3.816735159034579e-07,1.0555191767088397,32,32
844,6,0.00013947352999821305,9.219638741342351e-08,9.521637167608787e-08,1.0327559934547357,64,64
844,7,0.00013947352999821305,2.2651709841170486e-08,2.482456196162275e-08,1.095924419643722,128,128
844,8,0.00013947352999821305,5.545427672615233e-09,6.01195493388218e-09,1.0841282744648857,256,256
845,1,0.00013909988047089428,5.1309922127984464e-05,5.130992576596327e-05,1.000000070902053,2,2
845,2,0.00013909988047089428,1.6826103092171252e-05,1.6826108549139462e-05,1.0000003243156292,4,4
845,3,0.00013909988047089428,5.016760951548349e-06,5.017955118091777e-06,1.0002380353688287,8,8
845,4,0.00013909988047089428,1.393004936289799e-06,1.4091524462855887e-06,1.0115918541098625,16,16
845,5,0.00013909988047089428,3.709952807184891e-07,3.8228344578783435e-07,1.0304267079826028,32,32
845,6,0.00013909988047089428,9.572850956374168e-08,9.926539235038945e-08,1.0369470161268175,64,64
845,7,0.00013909988047089428,2.352437178387845e-08,2.5058524144583316e-08,1.0652154444250128,128,128
845,8,0.00013909988047089428,5.648217005216338e-09,6.202152125212024e-09,1.0980725633388564,256,256
846,1,0.00013870802649762481,5.105412856210023e-05,5.105412856210023e-05,1.0,2,2
846,2,0.00013870802649762481,1.6657912055961788e-05,1.6657924788887613e-05,1.000000764377059,4,4
846,3,0.00013870802649762481,4.938521669828333e-06,4.941234692523722e-06,1.000549359277284,8,8
846,4,0.00013870802649762481,1.3601279533759225e-06,1.3734272670262726e-06,1.009777987149915,16,16
846,5,0.00013870802649762481,3.5660661978909047e-07,3.627414457696432e-07,1.0172033429558347,32,32
846,6,0.00013870802649762481,9.02720458384465e-08,9.314488380596231e-08,1.031824225770369,64,64
846,7,0.00013870802649762481,2.229787909868719e-08,2.4242044815991903e-08,1.0871906116586298,128,128
846,8,0.00013870802649762481,5.4610969080215455e-09,5.976782624372845e-09,1.0944289627224584,256,256
847,1,0.00013850402319803834,5.1146304031135514e-05,5.114630039315671e-05,0.9999999288711301,2,2
847,2,0.00013850402319803834,1.6711788703105412e-05,1.6711788703105412e-05,1.0,4,4
847,3,0.00013850402319803834,4.9565474000701215e-06,4.957109013048466e-06,1.0001133072949806,8,8
847,4,0.00013850402319803834,1.3755687859884347e-06,1.3841795407643076e-06,1.0062597776742117,16,16
847,5,0.00013850402319803834,3.606600387229264e-07,3.67978600479546e-07,1.0202921337848634,32,32
847,6,0.00013850402319803834,9.235341025259913e-08,9.56031200871621e-08,1.0351877621592378,64,64
847,7,0.00013850402319803834,2.2927931553340386e-08,2.4243021812253573e-08,1.0573575621443965,128,128
847,8,0.00013850402319803834,5.526113788789644e-09,5.976548145270044e-09,1.0815101486679768,256,256
848,1,0.00013828559895046055,5.0794264097930863e-05,5.079426773590967e-05,1.000000071621843,2,2
848,2,0.00013828559895046055,1.6683652575011365e-05,1.6683658031979576e-05,1.0000003270847428,4,4
848,3,0.00013828559895046055,4.970138888893416e-06,4.972006536263507e-06,1.0003757736779277,8,8
848,4,0.00013828559895046055,1.3736364508076804e-06,1.3849349898009677e-06,1.008225276044942,16,16
848,5,0.00013828559895046055,3.5968628253613133e-07,3.6555042015606887e-07,1.0163034786275134,32,32
848,6,0.00013828559895046055,9.052058658198803e-08,9.410200618731324e-08,1.0395646972755903,64,64
848,7,0.00013828559895046055,2.259545439642352e-08,2.4858669789296073e-08,1.1001624199790725,128,128
848,8,0.00013828559895046055,5.4968163354374155e-09,5.889488452481828e-09,1.0714362811274765,256,256
849,1,0.00013821724860463291,5.105319360154681e-05,5.105319360154681e-05,1.0,2,2
849,2,0.00013821724860463291,1.65688124980079e-05,1.6568819773965515e-05,1.0000004391357327,4,4
849,3,0.00013821724860463291,4.890707714366727e-06,4.893537607131293e-06,1.0005786264340135,8,8
849,4,0.00013821724860463291,1.3508696383723873e-06,1.3537865015678108e-06,1.0021592484667416,16,16
849,5,0.00013821724860463291,3.530919627792173e-07,3.6155591942588217e-07,1.0239709694325647,32,32
849,6,0.00013821724860463291,8.859684896833642e-08,9.204240569715694e-08,1.038890285252153,64,64
849,7,0.00013821724860463291,2.2063028737306922e-08,2.3641977264787783e-08,1.0715653569725438,128,128
849,8,0.00013821724860463291,5.402111202812421e-09,5.823397764004312e-09,1.0779855403518097,256,256
850,1,0.0001377837179461494,5.0726288463920355e-05,5.0726288463920355e-05,1.0,2,2
850,2,0.0001377837179461494,1.6556517948629335e-05,1.655651612963993e-05,0.9999998901345435,4,4
850,3,0.0001377837179461494,4.908709797746269e-06,4.909181825496489e-06,1.0000961612663346,8,8
850,4,0.0001377837179461494,1.3569102748078876e-06,1.3627425232698442e-06,1.0042981828424744,16,16
850,5,0.0001377837179461494,3.5574478829403233e-07,3.680117686144513e-07,1.0344825299598768,32,32
850,6,0.0001377837179461494,9.07792241378047e-08,9.312960003171611e-08,1.0258911211924822,64,64
850,7,0.0001377837179461494,2.2633061647070463e-08,2.4564794642856214e-08,1.0853500523220545,128,128
850,8,0.0001377837179461494,5.45649347927224e-09,6.096914972886225e-09,1.1173686903588862,256,256
851,1,0.0001372099795844406,5.082189090899192e-05,5.082188727101311e-05,0.9999999284170907,2,2
851,2,0.0001372099795844406,1.6732610674807802e-05,1.6732621588744223e-05,1.000000652255445,4,4
851,3,0.0001372099795844406,4.993541551812086e-06,4.993549737264402e-06,1.000001639207811,8,8
851,4,0.0001372099795844406,1.3817684703099076e-06,1.3931592093285872e-06,1.0082435945409327,16,16
851,5,0.0001372099795844406,3.6375035961100366e-07,3.731082358626736e-07,1.0257260948461393,32,32
851,6,0.0001372099795844406,9.437438563963951e-08,9.788519861331224e-08,1.0372009094403907,64,64
851,7,0.0001372099795844406,2.2996109905193407e-08,2.4722600855398014e-08,1.0750775221253703,128,128
851,8,0.0001372099795844406,5.502774680365974e-09,6.1278107033047036e-09,1.1135856107590363,256,256
852,1,0.00013693700020667166,5.055744986748323e-05,5.0557453505462036e-05,1.000000071957324,2,2
852,2,0.00013693700020667166,1.6491516362293623e-05,1.6491527276230045e-05,1.0000006617909585,4,4
852,3,0.00013693700020667166,4.905717560177436e-06,4.907923539576586e-06,1.000449675174343,8,8
852,4,0.00013693700020667166,1.3652813777298434e-06,1.379289869873901e-06,1.0102605165298237,16,16
852,5,0.00013693700020667166,3.5611614634945e-07,3.6455202234719764e-07,1.0236885524125314,32,32
852,6,0.00013693700020667166,8.87483153633184e-08,9.225758645925453e-08,1.0395418333471442,64,64
852,7,0.00013693700020667166,2.2242835129304694e-08,2.377320029722796e-08,1.0688026125728471,128,128
852,8,0.00013693700020667166,5.396612490216057e-09,5.8549520787209985e-09,1.0849309801909812,256,256
853,1,0.00013675751688424498,5.053714266978204e-05,5.053713539382443e-05,0.999999856027523,2,2
853,2,0.00013675751688424498,1.6554013200220652e-05,1.6554069588892162e-05,1.0000034063444814,4,4
853,3,0.00013675751688424498,4.917232217849232e-06,4.918936610920355e-06,1.0003466163474923,8,8
853,4,0.00013675751688424498,1.3734135109189083e-06,1.3851331459591165e-06,1.0085332166510923,16,16
853,5,0.00013675751688424498,3.6210857956575637e-07,3.683637430640374e-07,1.0172742758699125,32,32
853,6,0.00013675751688424498,9.107262144425476e-08,9.382065258023431e-08,1.0301740643060506,64,64
853,7,0.00013675751688424498,2.2602465676868633e-08,2.4043215418600994e-08,1.0637430341596237,128,128
853,8,0.00013675751688424498,5.495315313908122e-09,5.891593879425727e-09,1.0721120705329976,256,256
854,1,0.0001365291973343119,5.035505091655068e-05,5.035505091655068e-05,1.0,2,2
854,2,0.0001365291973343119,1.6534278984181583e-05,1.6534278984181583e-05,1.0,4,4
854,3,0.0001365291973343119,4.89650619783788e-06,4.8967986003845e-06,1.0000597165682643,8,8
854,4,0.0001365291973343119,1.3793105608783662e-06,1.3914871033193776e-06,1.0088279918869447,16,16
854,5,0.0001365291973343119,3.580043426154589e-07,3.659393996713334e-07,1.022164694980803,32,32
854,6,0.0001365291973343119,9.042663862146583e-08,9.312959292628875e-08,1.0298911288313806,64,64
